source.uri,con_name,country,lang-name,language,Political-Alignment,wiki-url,Cultural-Class,Economic-Class,Continent-name,Continent,Religions,2019Rank-From,SafetyandSecurity,PersonalFreedom,Governance,SocialCapital,InvestmentEnvironment,EnterpriseConditions,MarketAccessandInfrastructure,EconomicQuality,LivingConditions,Health,Education,NaturalEnvironment,PowerDistance,Individualism,Masculinity,UncertaintyAvoidance,LongTermOrientation,Indulgence,economicblocs-name,economicblocs,militarydefenseblocs-name,militarydefenseblocs,politicalregionalblocs-name,politicalregionalblocs,linguisticblocs-name,linguisticblocs
glassrpske.com,Bosnia,BA,,,Center-right,ChatGPT,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
https:rtvbn.com,Bosnia,BA,,,Center-right,ChatGPT,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
nezavisne.com,Bosnia,BA,Bosnian-Serbian,bos-ser,Center-right-liberal,ChatGPT,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
faktor.ba,Bosnia,BA,,,Independent,ChatGPT,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
https:ba.n1info.com,Bosnia,BA,,,Independent,ChatGPT,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
klix.ba,Bosnia,BA,,,Independent,ChatGPT,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
vijesti.ba,Bosnia,BA,,,Independent,ChatGPT,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
atvbl.com,Bosnia,BA,,,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
avaz.ba,Bosnia,BA,Bosnian,bos,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
bhrt.ba,Bosnia,BA,,,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
bih.banke-biznis.com,Bosnia,BA,,,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
fena.ba,Bosnia,BA,,,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
hayat.ba,Bosnia,BA,,,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
rtvhit.com,Bosnia,BA,,,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
rtvslobomir.com,Bosnia,BA,,,,,,,Europe,EU,Muslim,72,best,average,worst,average,average,worst,average,average,best,average,average,worst,high,low,low,high,high,low,,,,,,,,
alqabas.com,Kuwait,KW,Arabic,ara,Center,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
alraimedia.com,Kuwait,KW,,,Center,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
arabtimesonline.com,Kuwait,KW,English,eng,Center,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
https:alwatan.kuwait.tt,Kuwait,KW,,,Center,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
kuwaittimes.net,Kuwait,KW,,,Center,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
alanba.com.kw,Kuwait,KW,Arabic,ara,Conservative,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
aljarida.com,Kuwait,KW,,,Conservative,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
alseyassah.com,Kuwait,KW,,,Conservative,ChatGPT,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
al-seyassah.com,Kuwait,KW,Arabic,ara,,,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
dasmannews.com,Kuwait,KW,Arabic,ara,,,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
news.kuwaittimes.net,Kuwait,KW,,,,,C19,C9,Asia,AS,Muslim,60,best,average,average,average,average,average,average,best,best,best,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
koha.net,Albania,AL,,,Center-left,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
shekulli.com.al,Albania,AL,,,Center-left,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
gsh.al,Albania,AL,,,Center-right,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
https:shqiptarja.com,Albania,AL,,,Center-right,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
https:telegraf.al,Albania,AL,,,Center-right,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
gazetatema.net,Albania,AL,,,Independent,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
http:www.adn.al,Albania,AL,,,Independent,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
https:balkanweb.com,Albania,AL,,,Independent,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
https:top-channel.tv,Albania,AL,,,Independent,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
report.al,Albania,AL,,,Independent,ChatGPT,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
tiranatimes.com,Albania,AL,English,eng,Independent,https:en.wikipedia.orgwikiTirana_Times,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
oranews.tv,Albania,AL,,,,,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
top-channel.tv,Albania,AL,,,,,C15,C19,Europe,EU,Muslim,65,average,average,average,worst,average,average,average,average,average,average,average,average,high,low,high,high,high,low,,,North Atlantic Treaty Organization (NATO),NATO,,,,
https:agora.md,Moldova,MD,,,Center-left,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
jurnal.md,Moldova,MD,,,Center-left,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
zdg.md,Moldova,MD,,,Center-left,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
https:moldovasuverana.md,Moldova,MD,,,Center-right,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
kp.md,Moldova,MD,,,Center-right,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
moldova.org,Moldova,MD,,,Center-right,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
publika.md,Moldova,MD,,,Center-right,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
rferl.orgregionmoldova,Moldova,MD,,,Independent,ChatGPT,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
en.publika.md,Moldova,MD,,,,,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
trm.md,Moldova,MD,,,,,C16,C15,Europe,EU,Christian,70,average,average,average,average,average,worst,average,average,average,average,best,worst,high,low,low,high,high,low,,,,,Commonwealth of Independent States (CIS),CIS,,
https:hromadske.ua,Ukraine,UA,,,Independent,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
https:interfax.com.ua,Ukraine,UA,,,Independent,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
https:pryamiy.ua,Ukraine,UA,,,Independent,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
liga.net,Ukraine,UA,,,Independent,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
unian.ua,Ukraine,UA,,,Independent,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
https:112.ua,Ukraine,UA,,,Pro-Russian,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
https:censor.net.ua,Ukraine,UA,,,Pro-Western,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
https:nv.ua,Ukraine,UA,,,Pro-Western,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
https:zn.ua,Ukraine,UA,,,Pro-Western,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
kyivpost.com,Ukraine,UA,,,Pro-Western,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
pravda.com.ua,Ukraine,UA,,,Pro-Western,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
rferl.orgukraine-newslatest16148.html,Ukraine,UA,,,Pro-Western,ChatGPT,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
5.ua,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
beztabu.net,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
day.kyiv.ua,Ukraine,UA,Ukr-Rus-Eng,ukr-rus-eng,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
en.interfax.com.ua,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
epravda.com.ua,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
espreso.tv,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
eu.guampdn.com,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
eurointegration.com.ua,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
finance.bigmir.net,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
glavred.info,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
health.unian.net,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
interfax.com.ua,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
kp.ua,Ukraine,UA,Russian,rus,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
news.24tv.ua,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
pogoda.unian.net,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
pravdoryb.info,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
sport.bigmir.net,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
tvi.ua,Ukraine,UA,,,,,C16,C15,Europe,EU,Christian,74,worst,average,average,average,worst,average,average,average,average,average,best,average,high,low,low,high,high,low,,,,,,,,
